,url,paragraph_index,paragraph_text
473,http://team.urbandroid.org/privacy-policy/,36.0,What is collected: All user-generated app data (ie. sleep records and user settings) except recorded sound files are subject to backup.
474,http://team.urbandroid.org/privacy-policy/,37.0,"How it is used by us: We provide the user with means to back up and restore app data from Dropbox. On backup, a zip file is uploaded to a folder on Dropbox. The app has only access to this folder and no other content on the user’s Dropbox storage."
475,http://team.urbandroid.org/privacy-policy/,38.0,"How to modify or delete the information: To delete the data, backup can be disabled in system settings and/or the file can be deleted from the user’s Dropbox."
476,http://team.urbandroid.org/privacy-policy/,39.0,"How to opt-out from future personal data collection: To stop backing up the data, backup can be disabled in system settings."
477,http://team.urbandroid.org/privacy-policy/,40.0,"SleepCloud is a cloud backup platform developed, owned and maintained by Urbandroid (Petr Nálevka), for backing up sleep data and settings from Sleep as Android app."
478,http://team.urbandroid.org/privacy-policy/,41.0,"What is collected: All stored data are completely anonymous, i.e. cannot be traced back to the data subject. The user is able to access his own data through one-way hashing function when authenticated with Google OAuth."
479,http://team.urbandroid.org/privacy-policy/,42.0,"SleepCloud collects the following data about the user: Country, language, preferences set in the Sleep as Android app, device model number."
480,http://team.urbandroid.org/privacy-policy/,43.0,"SleepCloud collects the following data in each sleep record: Start/end date and time, country, number of sleep cycles, deep sleep percentage, comment, geographic cell (city-level location), noise level, subjective rating, snoring percentage, timestamped events (such as alarms, awake times), timezone."
481,http://team.urbandroid.org/privacy-policy/,44.0,How it is used by us: We use the data for purposes of sleep research and to help improve the quality of our services and apps.
482,http://team.urbandroid.org/privacy-policy/,45.0,Third parties involved: Google Inc. provides the Google Cloud Platform (Datastore) on which SleepCloud data are stored.
483,http://team.urbandroid.org/privacy-policy/,46.0,"How to modify or delete the information: After logging in at sleepcloud.urbandroid.org, you can delete all your data using the privacy tab. This will decouple the user from the data."
484,http://team.urbandroid.org/privacy-policy/,47.0,"How to opt-out from future personal data collection: To stop uploading data to SleepCloud, either disconnect SleepCloud in the Sleep as Android app using Settings > Services > Cloud backup > SleepCloud, or uninstall SleepCloud addon app from your phone."
485,http://team.urbandroid.org/privacy-policy/,48.0,Data retention: We retain all personal data uploaded to SleepCloud until the user explicitly deletes them.
486,http://team.urbandroid.org/privacy-policy/,49.0,"Sleep as Android app may use the integration with Google Fit, if enabled in the app’s settings, for:"
487,http://team.urbandroid.org/privacy-policy/,50.0,What is collected:
488,http://team.urbandroid.org/privacy-policy/,51.0,"All the data are stored only either offline in the app or in Google Fit, except when user chose to backup their data to Urbandroid’s SleepCloud."
489,http://team.urbandroid.org/privacy-policy/,52.0,How it is used by us: We do not use the collected data for anything else than the declared user-directed function.
490,http://team.urbandroid.org/privacy-policy/,53.0,"Third parties involved: Google Inc. provides Google Fit. Urbandroid accesses Fit via the Fit API, using the following scopes:"
491,http://team.urbandroid.org/privacy-policy/,54.0,"How to modify or delete the information: To delete the data, all records must be first deleted from Sleep as Android and next Google Fit sync action must be executed. User can also manage the data in their Google Account at the Google Account Dashboard."
492,http://team.urbandroid.org/privacy-policy/,55.0,"How to opt-out from future personal data collection: To stop uploading data to Google Fit and using data from the user’s Google Fit, disconnect Google Fit in the Sleep as Android app using Settings > Services > Google Fit."
493,http://team.urbandroid.org/privacy-policy/,56.0,"Data retention: We do not retain any data, all retained data are either offline in the app or in Google Fit, subject to Google’s policy."
494,http://team.urbandroid.org/privacy-policy/,57.0,"Sleep as Android app may use the integration with Google Calendar, if enabled in the app’s settings, for:"
495,http://team.urbandroid.org/privacy-policy/,58.0,What is collected:
496,http://team.urbandroid.org/privacy-policy/,59.0,All the data are stored only either offline in the app or in Google Calendar.
497,http://team.urbandroid.org/privacy-policy/,60.0,How it is used by us: We do not use the collected data for anything else than the declared user-directed function.
498,http://team.urbandroid.org/privacy-policy/,61.0,"Third parties involved: Google Inc. provides Google Calendar. Urbandroid accesses the Calendar via the Calendar API, using the Calendar OAuth scope."
499,http://team.urbandroid.org/privacy-policy/,62.0,"How to modify or delete the information: To delete the data, all events from Sleep calendar can be deleted manually. User can also manage the data in their Google Account at the Google Account Dashboard."
